state,district,pincode,region_key,total_enrolment,total_demographic,total_biometric
bihar,vaishali,844115,bihar_vaishali_844115,109.0,1401.0,2000.0
bihar,vaishali,844116,bihar_vaishali_844116,69.0,1344.0,2112.0
bihar,vaishali,844117,bihar_vaishali_844117,69.0,1372.0,1771.0
bihar,vaishali,844118,bihar_vaishali_844118,174.0,3408.0,3613.0
bihar,vaishali,844119,bihar_vaishali_844119,70.0,1165.0,1961.0
bihar,vaishali,844120,bihar_vaishali_844120,22.0,299.0,464.0
bihar,vaishali,844121,bihar_vaishali_844121,165.0,3797.0,6363.0
bihar,vaishali,844122,bihar_vaishali_844122,423.0,6670.0,11249.0
bihar,vaishali,844123,bihar_vaishali_844123,159.0,1208.0,4358.0
bihar,vaishali,844124,bihar_vaishali_844124,99.0,1598.0,2978.0
bihar,vaishali,844125,bihar_vaishali_844125,176.0,2159.0,4090.0
bihar,vaishali,844126,bihar_vaishali_844126,174.0,3379.0,4629.0
bihar,vaishali,844128,bihar_vaishali_844128,90.0,1192.0,1961.0
bihar,vaishali,844131,bihar_vaishali_844131,27.0,352.0,494.0
bihar,vaishali,844134,bihar_vaishali_844134,14.0,293.0,524.0
bihar,vaishali,844139,bihar_vaishali_844139,17.0,304.0,734.0
bihar,vaishali,844141,bihar_vaishali_844141,14.0,181.0,389.0
bihar,vaishali,844501,bihar_vaishali_844501,47.0,1527.0,1958.0
bihar,vaishali,844502,bihar_vaishali_844502,154.0,2090.0,3832.0
bihar,vaishali,844503,bihar_vaishali_844503,275.0,3732.0,5323.0
bihar,vaishali,844504,bihar_vaishali_844504,802.0,5663.0,7427.0
bihar,vaishali,844505,bihar_vaishali_844505,228.0,6513.0,7224.0
bihar,vaishali,844506,bihar_vaishali_844506,224.0,5115.0,7094.0
bihar,vaishali,844507,bihar_vaishali_844507,139.0,1115.0,3131.0
bihar,vaishali,844508,bihar_vaishali_844508,358.0,4890.0,6425.0
bihar,vaishali,844509,bihar_vaishali_844509,78.0,1868.0,2430.0
bihar,west champaran,845101,bihar_west champaran_845101,1085.0,7408.0,7585.0
bihar,west champaran,845102,bihar_west champaran_845102,24.0,396.0,611.0
bihar,west champaran,845103,bihar_west champaran_845103,490.0,3787.0,4439.0
bihar,west champaran,845104,bihar_west champaran_845104,0.0,64.0,14.0
bihar,west champaran,845105,bihar_west champaran_845105,261.0,9622.0,12183.0
bihar,west champaran,845106,bihar_west champaran_845106,910.0,7981.0,10272.0
bihar,west champaran,845107,bihar_west champaran_845107,57.0,1376.0,2205.0
bihar,west champaran,845306,bihar_west champaran_845306,964.0,4747.0,4161.0
bihar,west champaran,845307,bihar_west champaran_845307,1559.0,7953.0,7340.0
bihar,west champaran,845404,bihar_west champaran_845404,322.0,5471.0,7205.0
bihar,west champaran,845438,bihar_west champaran_845438,3353.0,18733.0,18018.0
bihar,west champaran,845439,bihar_west champaran_845439,0.0,2.0,0.0
bihar,west champaran,845449,bihar_west champaran_845449,2200.0,9421.0,8035.0
bihar,west champaran,845450,bihar_west champaran_845450,325.0,4838.0,5312.0
bihar,west champaran,845451,bihar_west champaran_845451,370.0,9406.0,6474.0
bihar,west champaran,845452,bihar_west champaran_845452,1196.0,8126.0,8642.0
bihar,west champaran,845453,bihar_west champaran_845453,1065.0,6592.0,6809.0
bihar,west champaran,845454,bihar_west champaran_845454,1323.0,10636.0,10074.0
bihar,west champaran,845455,bihar_west champaran_845455,2076.0,8647.0,11339.0
bihar,west champaran,845459,bihar_west champaran_845459,162.0,8929.0,5317.0
chandigarh,chandigarh,140308,chandigarh_chandigarh_140308,0.0,0.0,1.0
chandigarh,chandigarh,140901,chandigarh_chandigarh_140901,0.0,4.0,5.0
chandigarh,chandigarh,160001,chandigarh_chandigarh_160001,6.0,68.0,210.0
chandigarh,chandigarh,160002,chandigarh_chandigarh_160002,62.0,3562.0,4893.0
chandigarh,chandigarh,160003,chandigarh_chandigarh_160003,12.0,352.0,1167.0
chandigarh,chandigarh,160004,chandigarh_chandigarh_160004,2.0,1.0,5.0
chandigarh,chandigarh,160009,chandigarh_chandigarh_160009,7.0,83.0,491.0
chandigarh,chandigarh,160011,chandigarh_chandigarh_160011,7.0,221.0,716.0
chandigarh,chandigarh,160012,chandigarh_chandigarh_160012,8.0,156.0,424.0
chandigarh,chandigarh,160014,chandigarh_chandigarh_160014,131.0,10373.0,9758.0
chandigarh,chandigarh,160015,chandigarh_chandigarh_160015,8.0,1071.0,1470.0
chandigarh,chandigarh,160017,chandigarh_chandigarh_160017,0.0,16.0,9.0
chandigarh,chandigarh,160018,chandigarh_chandigarh_160018,7.0,51.0,330.0
chandigarh,chandigarh,160019,chandigarh_chandigarh_160019,37.0,4371.0,3189.0
chandigarh,chandigarh,160020,chandigarh_chandigarh_160020,11.0,562.0,1170.0
chandigarh,chandigarh,160022,chandigarh_chandigarh_160022,15.0,1167.0,1886.0
chandigarh,chandigarh,160023,chandigarh_chandigarh_160023,9.0,324.0,1017.0
chandigarh,chandigarh,160025,chandigarh_chandigarh_160025,53.0,3794.0,3672.0
chandigarh,chandigarh,160030,chandigarh_chandigarh_160030,25.0,383.0,2116.0
chandigarh,chandigarh,160036,chandigarh_chandigarh_160036,210.0,12859.0,8371.0
chandigarh,chandigarh,160047,chandigarh_chandigarh_160047,125.0,10154.0,8858.0
chandigarh,chandigarh,160055,chandigarh_chandigarh_160055,14.0,918.0,1705.0
chandigarh,chandigarh,160062,chandigarh_chandigarh_160062,1.0,17.0,8.0
chandigarh,chandigarh,160101,chandigarh_chandigarh_160101,93.0,13199.0,8688.0
chandigarh,chandigarh,160102,chandigarh_chandigarh_160102,40.0,3905.0,5071.0
chandigarh,chandigarh,160103,chandigarh_chandigarh_160103,6.0,239.0,1154.0
chandigarh,mohali,140603,chandigarh_mohali_140603,0.0,0.0,4.0
chandigarh,rupnagar,160003,chandigarh_rupnagar_160003,0.0,1.0,0.0
chandigarh,rupnagar,160014,chandigarh_rupnagar_160014,0.0,8.0,7.0
chandigarh,rupnagar,160055,chandigarh_rupnagar_160055,1.0,3.0,1.0
chhatisgarh,raipur,493889,chhatisgarh_raipur_493889,0.0,2.0,3.0
chhattisgarh,balod,491107,chhattisgarh_balod_491107,0.0,0.0,1.0
chhattisgarh,balod,491221,chhattisgarh_balod_491221,17.0,270.0,1353.0
chhattisgarh,balod,491222,chhattisgarh_balod_491222,57.0,3915.0,6275.0
chhattisgarh,balod,491223,chhattisgarh_balod_491223,53.0,3649.0,7083.0
chhattisgarh,balod,491225,chhattisgarh_balod_491225,52.0,2796.0,5555.0
chhattisgarh,balod,491226,chhattisgarh_balod_491226,62.0,10375.0,7462.0
chhattisgarh,balod,491227,chhattisgarh_balod_491227,103.0,6956.0,17965.0
chhattisgarh,balod,491228,chhattisgarh_balod_491228,61.0,7523.0,6337.0
chhattisgarh,balod,491557,chhattisgarh_balod_491557,0.0,0.0,1.0
chhattisgarh,balod,491661,chhattisgarh_balod_491661,5.0,350.0,517.0
chhattisgarh,balod,491665,chhattisgarh_balod_491665,15.0,339.0,1113.0
chhattisgarh,balod,491771,chhattisgarh_balod_491771,105.0,7504.0,9762.0
chhattisgarh,balod,491888,chhattisgarh_balod_491888,0.0,1.0,0.0
chhattisgarh,balod,493221,chhattisgarh_balod_493221,0.0,2.0,3.0
chhattisgarh,balod,493331,chhattisgarh_balod_493331,0.0,1.0,0.0
chhattisgarh,balod,493344,chhattisgarh_balod_493344,0.0,8.0,4.0
chhattisgarh,balod,493445,chhattisgarh_balod_493445,0.0,2.0,5.0
chhattisgarh,balod,493558,chhattisgarh_balod_493558,0.0,0.0,1.0
chhattisgarh,balod,494444,chhattisgarh_balod_494444,0.0,0.0,1.0
chhattisgarh,balod,494661,chhattisgarh_balod_494661,0.0,0.0,1.0
chhattisgarh,balod,495006,chhattisgarh_balod_495006,0.0,0.0,2.0
chhattisgarh,balod,495117,chhattisgarh_balod_495117,0.0,2.0,1.0
chhattisgarh,balod,495445,chhattisgarh_balod_495445,0.0,1.0,0.0
chhattisgarh,balod,496113,chhattisgarh_balod_496113,0.0,1.0,2.0
chhattisgarh,balod,496223,chhattisgarh_balod_496223,0.0,0.0,2.0
chhattisgarh,balod,497331,chhattisgarh_balod_497331,0.0,0.0,1.0
chhattisgarh,baloda bazar,491559,chhattisgarh_baloda bazar_491559,0.0,2.0,0.0
chhattisgarh,baloda bazar,491995,chhattisgarh_baloda bazar_491995,0.0,1.0,0.0
chhattisgarh,baloda bazar,492112,chhattisgarh_baloda bazar_492112,49.0,1091.0,2284.0
chhattisgarh,baloda bazar,493101,chhattisgarh_baloda bazar_493101,119.0,3710.0,6601.0
chhattisgarh,baloda bazar,493113,chhattisgarh_baloda bazar_493113,47.0,2531.0,3468.0
chhattisgarh,baloda bazar,493114,chhattisgarh_baloda bazar_493114,1.0,0.0,0.0
chhattisgarh,baloda bazar,493118,chhattisgarh_baloda bazar_493118,704.0,23016.0,19005.0
chhattisgarh,baloda bazar,493195,chhattisgarh_baloda bazar_493195,25.0,852.0,1968.0
chhattisgarh,baloda bazar,493196,chhattisgarh_baloda bazar_493196,25.0,626.0,1718.0
chhattisgarh,baloda bazar,493222,chhattisgarh_baloda bazar_493222,32.0,1802.0,5835.0
chhattisgarh,baloda bazar,493225,chhattisgarh_baloda bazar_493225,4.0,83.0,39.0
chhattisgarh,baloda bazar,493228,chhattisgarh_baloda bazar_493228,159.0,14450.0,11137.0
chhattisgarh,baloda bazar,493229,chhattisgarh_baloda bazar_493229,65.0,5958.0,5409.0
chhattisgarh,baloda bazar,493331,chhattisgarh_baloda bazar_493331,43.0,1613.0,3582.0
chhattisgarh,baloda bazar,493332,chhattisgarh_baloda bazar_493332,112.0,5272.0,9338.0
chhattisgarh,baloda bazar,493335,chhattisgarh_baloda bazar_493335,86.0,2164.0,5723.0
chhattisgarh,baloda bazar,493338,chhattisgarh_baloda bazar_493338,96.0,4029.0,7667.0
chhattisgarh,baloda bazar,493344,chhattisgarh_baloda bazar_493344,85.0,4625.0,6794.0
chhattisgarh,baloda bazar,493445,chhattisgarh_baloda bazar_493445,0.0,4.0,4.0
chhattisgarh,baloda bazar,493526,chhattisgarh_baloda bazar_493526,172.0,3820.0,10709.0
chhattisgarh,baloda bazar,493551,chhattisgarh_baloda bazar_493551,27.0,711.0,1261.0
chhattisgarh,baloda bazar,493559,chhattisgarh_baloda bazar_493559,59.0,2207.0,6930.0
chhattisgarh,baloda bazar,494221,chhattisgarh_baloda bazar_494221,0.0,1.0,0.0
chhattisgarh,baloda bazar,494446,chhattisgarh_baloda bazar_494446,0.0,2.0,0.0
chhattisgarh,baloda bazar,494665,chhattisgarh_baloda bazar_494665,0.0,1.0,1.0
chhattisgarh,baloda bazar,494776,chhattisgarh_baloda bazar_494776,0.0,0.0,1.0
chhattisgarh,baloda bazar,495115,chhattisgarh_baloda bazar_495115,0.0,3.0,2.0
chhattisgarh,baloda bazar,495118,chhattisgarh_baloda bazar_495118,0.0,1.0,2.0
chhattisgarh,baloda bazar,495119,chhattisgarh_baloda bazar_495119,0.0,1.0,0.0
chhattisgarh,baloda bazar,495551,chhattisgarh_baloda bazar_495551,0.0,1.0,0.0
chhattisgarh,baloda bazar,495554,chhattisgarh_baloda bazar_495554,0.0,0.0,1.0
chhattisgarh,baloda bazar,495559,chhattisgarh_baloda bazar_495559,0.0,0.0,1.0
chhattisgarh,baloda bazar,495660,chhattisgarh_baloda bazar_495660,0.0,0.0,2.0
chhattisgarh,baloda bazar,495689,chhattisgarh_baloda bazar_495689,0.0,0.0,1.0
chhattisgarh,baloda bazar,496001,chhattisgarh_baloda bazar_496001,0.0,2.0,0.0
chhattisgarh,baloda bazar,497235,chhattisgarh_baloda bazar_497235,0.0,5.0,8.0
chhattisgarh,balrampur,496331,chhattisgarh_balrampur_496331,0.0,1.0,0.0
chhattisgarh,balrampur,497001,chhattisgarh_balrampur_497001,35.0,1232.0,2752.0
chhattisgarh,balrampur,497118,chhattisgarh_balrampur_497118,670.0,7671.0,6755.0
chhattisgarh,balrampur,497119,chhattisgarh_balrampur_497119,490.0,2310.0,4028.0
chhattisgarh,balrampur,497220,chhattisgarh_balrampur_497220,167.0,12477.0,7563.0
chhattisgarh,balrampur,497223,chhattisgarh_balrampur_497223,955.0,1913.0,2575.0
chhattisgarh,balrampur,497224,chhattisgarh_balrampur_497224,585.0,6724.0,7628.0
chhattisgarh,balrampur,497225,chhattisgarh_balrampur_497225,548.0,14120.0,7430.0
chhattisgarh,balrampur,497229,chhattisgarh_balrampur_497229,0.0,3.0,2.0
chhattisgarh,bastar,492015,chhattisgarh_bastar_492015,0.0,0.0,1.0
chhattisgarh,bastar,493441,chhattisgarh_bastar_493441,0.0,0.0,2.0
chhattisgarh,bastar,493992,chhattisgarh_bastar_493992,0.0,3.0,0.0
chhattisgarh,bastar,494001,chhattisgarh_bastar_494001,227.0,20431.0,15763.0
chhattisgarh,bastar,494005,chhattisgarh_bastar_494005,15.0,901.0,2130.0
chhattisgarh,bastar,494010,chhattisgarh_bastar_494010,163.0,5462.0,10716.0
chhattisgarh,bastar,494111,chhattisgarh_bastar_494111,0.0,3.0,11.0
chhattisgarh,bastar,494115,chhattisgarh_bastar_494115,87.0,1192.0,3540.0
chhattisgarh,bastar,494122,chhattisgarh_bastar_494122,0.0,1.0,0.0
chhattisgarh,bastar,494221,chhattisgarh_bastar_494221,62.0,1860.0,3829.0
chhattisgarh,bastar,494222,chhattisgarh_bastar_494222,155.0,2203.0,8147.0
chhattisgarh,bastar,494223,chhattisgarh_bastar_494223,83.0,4155.0,5593.0
chhattisgarh,bastar,494224,chhattisgarh_bastar_494224,117.0,3963.0,10420.0
chhattisgarh,bastar,494226,chhattisgarh_bastar_494226,0.0,1.0,4.0
chhattisgarh,bastar,494230,chhattisgarh_bastar_494230,0.0,32.0,40.0
chhattisgarh,bastar,494347,chhattisgarh_bastar_494347,0.0,1.0,0.0
chhattisgarh,bastar,494441,chhattisgarh_bastar_494441,10.0,97.0,278.0
chhattisgarh,bastar,494442,chhattisgarh_bastar_494442,209.0,8635.0,10611.0
chhattisgarh,bastar,494444,chhattisgarh_bastar_494444,0.0,1.0,4.0
chhattisgarh,bastar,494448,chhattisgarh_bastar_494448,0.0,0.0,1.0
chhattisgarh,bastar,494449,chhattisgarh_bastar_494449,0.0,0.0,5.0
chhattisgarh,bastar,494450,chhattisgarh_bastar_494450,0.0,2.0,1.0
chhattisgarh,bastar,494556,chhattisgarh_bastar_494556,3.0,0.0,16.0
chhattisgarh,bastar,494665,chhattisgarh_bastar_494665,0.0,1.0,6.0
chhattisgarh,bastar,494669,chhattisgarh_bastar_494669,0.0,1.0,1.0
chhattisgarh,bastar,494771,chhattisgarh_bastar_494771,0.0,2.0,0.0
chhattisgarh,bastar,495113,chhattisgarh_bastar_495113,0.0,2.0,0.0
chhattisgarh,bastar,495330,chhattisgarh_bastar_495330,0.0,0.0,1.0
chhattisgarh,bastar,495442,chhattisgarh_bastar_495442,0.0,0.0,1.0
chhattisgarh,bastar,496116,chhattisgarh_bastar_496116,0.0,0.0,3.0
chhattisgarh,bemetara,490036,chhattisgarh_bemetara_490036,22.0,1237.0,4541.0
chhattisgarh,bemetara,491111,chhattisgarh_bemetara_491111,0.0,0.0,1.0
chhattisgarh,bemetara,491331,chhattisgarh_bemetara_491331,56.0,1684.0,6376.0
chhattisgarh,bemetara,491332,chhattisgarh_bemetara_491332,59.0,2805.0,8554.0
chhattisgarh,bemetara,491335,chhattisgarh_bemetara_491335,274.0,15263.0,29046.0
chhattisgarh,bemetara,491337,chhattisgarh_bemetara_491337,128.0,2846.0,14661.0
chhattisgarh,bemetara,491338,chhattisgarh_bemetara_491338,50.0,1905.0,2680.0
chhattisgarh,bemetara,491340,chhattisgarh_bemetara_491340,198.0,9602.0,11036.0
chhattisgarh,bemetara,491888,chhattisgarh_bemetara_491888,4.0,37.0,60.0
chhattisgarh,bemetara,491993,chhattisgarh_bemetara_491993,102.0,4925.0,11586.0
chhattisgarh,bemetara,495006,chhattisgarh_bemetara_495006,0.0,2.0,0.0
chhattisgarh,bemetara,495224,chhattisgarh_bemetara_495224,0.0,1.0,1.0
chhattisgarh,bijapur,494111,chhattisgarh_bijapur_494111,0.0,2.0,2.0
chhattisgarh,bijapur,494441,chhattisgarh_bijapur_494441,11.0,79.0,493.0
chhattisgarh,bijapur,494444,chhattisgarh_bijapur_494444,2728.0,2950.0,9544.0
chhattisgarh,bijapur,494446,chhattisgarh_bijapur_494446,45.0,790.0,1785.0
chhattisgarh,bijapur,494447,chhattisgarh_bijapur_494447,1101.0,1897.0,5039.0
chhattisgarh,bijapur,494448,chhattisgarh_bijapur_494448,55.0,1029.0,2229.0
chhattisgarh,bijapur,494450,chhattisgarh_bijapur_494450,89.0,1030.0,2357.0
chhattisgarh,bilaspur,495001,chhattisgarh_bilaspur_495001,370.0,27356.0,21822.0
chhattisgarh,bilaspur,495003,chhattisgarh_bilaspur_495003,0.0,0.0,1.0
chhattisgarh,bilaspur,495004,chhattisgarh_bilaspur_495004,108.0,2460.0,6299.0
chhattisgarh,bilaspur,495006,chhattisgarh_bilaspur_495006,108.0,3266.0,5028.0
chhattisgarh,bilaspur,495009,chhattisgarh_bilaspur_495009,154.0,1145.0,3289.0
chhattisgarh,bilaspur,495112,chhattisgarh_bilaspur_495112,101.0,2660.0,5462.0
chhattisgarh,bilaspur,495113,chhattisgarh_bilaspur_495113,120.0,8614.0,9427.0
chhattisgarh,bilaspur,495115,chhattisgarh_bilaspur_495115,18.0,435.0,1159.0
chhattisgarh,bilaspur,495116,chhattisgarh_bilaspur_495116,87.0,1653.0,9820.0
chhattisgarh,bilaspur,495117,chhattisgarh_bilaspur_495117,108.0,3249.0,5923.0
chhattisgarh,bilaspur,495118,chhattisgarh_bilaspur_495118,81.0,2783.0,5702.0
chhattisgarh,bilaspur,495119,chhattisgarh_bilaspur_495119,109.0,2629.0,7541.0
chhattisgarh,bilaspur,495220,chhattisgarh_bilaspur_495220,73.0,3448.0,3266.0
chhattisgarh,bilaspur,495222,chhattisgarh_bilaspur_495222,7.0,161.0,395.0
chhattisgarh,bilaspur,495223,chhattisgarh_bilaspur_495223,18.0,485.0,1394.0
chhattisgarh,bilaspur,495224,chhattisgarh_bilaspur_495224,253.0,18124.0,9050.0
chhattisgarh,bilaspur,495330,chhattisgarh_bilaspur_495330,137.0,3356.0,6933.0
chhattisgarh,bilaspur,495334,chhattisgarh_bilaspur_495334,0.0,12.0,9.0
chhattisgarh,bilaspur,495442,chhattisgarh_bilaspur_495442,142.0,5196.0,10917.0
chhattisgarh,bilaspur,495445,chhattisgarh_bilaspur_495445,0.0,3.0,3.0
chhattisgarh,bilaspur,495446,chhattisgarh_bilaspur_495446,6.0,82.0,170.0
chhattisgarh,bilaspur,495449,chhattisgarh_bilaspur_495449,49.0,773.0,2555.0
chhattisgarh,bilaspur,495550,chhattisgarh_bilaspur_495550,90.0,7059.0,6909.0
chhattisgarh,bilaspur,495551,chhattisgarh_bilaspur_495551,1899.0,13633.0,19088.0
chhattisgarh,bilaspur,495555,chhattisgarh_bilaspur_495555,31.0,490.0,1461.0
chhattisgarh,bilaspur,495556,chhattisgarh_bilaspur_495556,0.0,1.0,1.0
chhattisgarh,bilaspur,495559,chhattisgarh_bilaspur_495559,42.0,1774.0,3146.0
chhattisgarh,bilaspur,495661,chhattisgarh_bilaspur_495661,0.0,1.0,0.0
chhattisgarh,bilaspur,495663,chhattisgarh_bilaspur_495663,3.0,21.0,17.0
chhattisgarh,bilaspur,495671,chhattisgarh_bilaspur_495671,0.0,2.0,1.0
chhattisgarh,bilaspur,495687,chhattisgarh_bilaspur_495687,0.0,1.0,1.0
chhattisgarh,dakshin bastar dantewada,494111,chhattisgarh_dakshin bastar dantewada_494111,1.0,180.0,303.0
chhattisgarh,dakshin bastar dantewada,494115,chhattisgarh_dakshin bastar dantewada_494115,4.0,32.0,96.0
chhattisgarh,dakshin bastar dantewada,494221,chhattisgarh_dakshin bastar dantewada_494221,0.0,0.0,1.0
chhattisgarh,dakshin bastar dantewada,494441,chhattisgarh_dakshin bastar dantewada_494441,101.0,729.0,5626.0
chhattisgarh,dakshin bastar dantewada,494442,chhattisgarh_dakshin bastar dantewada_494442,0.0,1.0,13.0
chhattisgarh,dakshin bastar dantewada,494449,chhattisgarh_dakshin bastar dantewada_494449,35.0,658.0,5129.0
chhattisgarh,dakshin bastar dantewada,494551,chhattisgarh_dakshin bastar dantewada_494551,3.0,95.0,840.0
chhattisgarh,dakshin bastar dantewada,494552,chhattisgarh_dakshin bastar dantewada_494552,45.0,456.0,3421.0
chhattisgarh,dakshin bastar dantewada,494553,chhattisgarh_dakshin bastar dantewada_494553,20.0,364.0,3157.0
chhattisgarh,dakshin bastar dantewada,494556,chhattisgarh_dakshin bastar dantewada_494556,19.0,545.0,2765.0
chhattisgarh,dantewada,494111,chhattisgarh_dantewada_494111,1.0,2.0,0.0
chhattisgarh,dantewada,494115,chhattisgarh_dantewada_494115,1.0,6.0,10.0
chhattisgarh,dantewada,494441,chhattisgarh_dantewada_494441,29.0,265.0,2045.0
chhattisgarh,dantewada,494449,chhattisgarh_dantewada_494449,75.0,488.0,7241.0
chhattisgarh,dantewada,494551,chhattisgarh_dantewada_494551,3.0,24.0,448.0
chhattisgarh,dantewada,494552,chhattisgarh_dantewada_494552,64.0,375.0,4450.0
chhattisgarh,dantewada,494553,chhattisgarh_dantewada_494553,5.0,17.0,339.0
chhattisgarh,dantewada,494556,chhattisgarh_dantewada_494556,29.0,82.0,833.0
chhattisgarh,dhamtari,492109,chhattisgarh_dhamtari_492109,17.0,661.0,2355.0
chhattisgarh,dhamtari,493661,chhattisgarh_dhamtari_493661,15.0,240.0,934.0
chhattisgarh,dhamtari,493662,chhattisgarh_dhamtari_493662,51.0,1265.0,5713.0
chhattisgarh,dhamtari,493663,chhattisgarh_dhamtari_493663,141.0,7251.0,15024.0
chhattisgarh,dhamtari,493770,chhattisgarh_dhamtari_493770,114.0,5873.0,7932.0
chhattisgarh,dhamtari,493773,chhattisgarh_dhamtari_493773,162.0,9844.0,21489.0
chhattisgarh,dhamtari,493776,chhattisgarh_dhamtari_493776,17.0,617.0,1391.0
chhattisgarh,dhamtari,493778,chhattisgarh_dhamtari_493778,72.0,5052.0,12478.0
chhattisgarh,dhamtari,493885,chhattisgarh_dhamtari_493885,30.0,536.0,2015.0
chhattisgarh,dhamtari,493889,chhattisgarh_dhamtari_493889,1.0,30.0,37.0
chhattisgarh,dhamtari,494230,chhattisgarh_dhamtari_494230,0.0,4.0,15.0
chhattisgarh,dhamtari,494333,chhattisgarh_dhamtari_494333,6.0,73.0,288.0
chhattisgarh,dhamtari,494336,chhattisgarh_dhamtari_494336,0.0,19.0,36.0
chhattisgarh,dhamtari,494337,chhattisgarh_dhamtari_494337,2.0,17.0,132.0
chhattisgarh,dhamtari,494347,chhattisgarh_dhamtari_494347,3.0,77.0,307.0
chhattisgarh,durg,490001,chhattisgarh_durg_490001,45.0,941.0,4692.0
chhattisgarh,durg,490006,chhattisgarh_durg_490006,65.0,2894.0,8154.0
chhattisgarh,durg,490009,chhattisgarh_durg_490009,13.0,142.0,988.0
chhattisgarh,durg,490011,chhattisgarh_durg_490011,48.0,1759.0,5560.0
chhattisgarh,durg,490020,chhattisgarh_durg_490020,30.0,933.0,2744.0
chhattisgarh,durg,490021,chhattisgarh_durg_490021,23.0,464.0,3270.0
chhattisgarh,durg,490022,chhattisgarh_durg_490022,10.0,111.0,581.0
chhattisgarh,durg,490023,chhattisgarh_durg_490023,120.0,4485.0,13180.0
chhattisgarh,durg,490024,chhattisgarh_durg_490024,44.0,1240.0,7195.0
chhattisgarh,durg,490025,chhattisgarh_durg_490025,22.0,1041.0,5015.0
chhattisgarh,durg,490026,chhattisgarh_durg_490026,37.0,802.0,3169.0
chhattisgarh,durg,490036,chhattisgarh_durg_490036,29.0,1267.0,7030.0
chhattisgarh,durg,490042,chhattisgarh_durg_490042,34.0,405.0,6937.0
chhattisgarh,durg,491001,chhattisgarh_durg_491001,1110.0,23389.0,29516.0
chhattisgarh,durg,491107,chhattisgarh_durg_491107,46.0,3592.0,8395.0
chhattisgarh,durg,491111,chhattisgarh_durg_491111,87.0,5516.0,12617.0
chhattisgarh,durg,491221,chhattisgarh_durg_491221,50.0,1387.0,4746.0
chhattisgarh,durg,491222,chhattisgarh_durg_491222,4.0,112.0,501.0
chhattisgarh,durg,491223,chhattisgarh_durg_491223,24.0,1169.0,3899.0
chhattisgarh,durg,491225,chhattisgarh_durg_491225,3.0,55.0,263.0
chhattisgarh,durg,491226,chhattisgarh_durg_491226,4.0,297.0,488.0
chhattisgarh,durg,491227,chhattisgarh_durg_491227,1.0,47.0,38.0
chhattisgarh,durg,491228,chhattisgarh_durg_491228,3.0,814.0,1053.0
chhattisgarh,durg,491331,chhattisgarh_durg_491331,54.0,1183.0,8863.0
chhattisgarh,durg,491332,chhattisgarh_durg_491332,11.0,381.0,2659.0
chhattisgarh,durg,491335,chhattisgarh_durg_491335,1.0,3.0,10.0
chhattisgarh,durg,491337,chhattisgarh_durg_491337,0.0,29.0,45.0
chhattisgarh,durg,491340,chhattisgarh_durg_491340,12.0,97.0,277.0
chhattisgarh,durg,491668,chhattisgarh_durg_491668,0.0,2.0,3.0
chhattisgarh,durg,491993,chhattisgarh_durg_491993,0.0,2.0,1.0
chhattisgarh,durg,492015,chhattisgarh_durg_492015,1.0,0.0,1.0
chhattisgarh,durg,495683,chhattisgarh_durg_495683,0.0,2.0,1.0
chhattisgarh,durg,496220,chhattisgarh_durg_496220,0.0,0.0,1.0
chhattisgarh,gariyaband,491558,chhattisgarh_gariyaband_491558,5.0,89.0,555.0
chhattisgarh,gariyaband,491661,chhattisgarh_gariyaband_491661,1.0,146.0,98.0
chhattisgarh,gariyaband,491672,chhattisgarh_gariyaband_491672,0.0,3.0,1.0
chhattisgarh,gariyaband,492013,chhattisgarh_gariyaband_492013,0.0,4.0,8.0
chhattisgarh,gariyaband,492109,chhattisgarh_gariyaband_492109,25.0,346.0,1892.0
chhattisgarh,gariyaband,492112,chhattisgarh_gariyaband_492112,1.0,45.0,53.0
