state,district,pincode,region_key,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_enrolment,total_demographic,total_biometric,demo_to_enrol_ratio,bio_to_enrol_ratio
bihar,east champaran,845432,bihar_east champaran_845432,2025-06,8,13,0,8,124,27,41,21,132,68,6.285714286,3.238095238
bihar,east champaran,845432,bihar_east champaran_845432,2025-07,3,6,0,7,77,15,28,9,84,43,8.4,4.3
bihar,east champaran,845432,bihar_east champaran_845432,2025-08,6,5,0,16,204,8,19,11,220,27,20,2.454545455
bihar,east champaran,845432,bihar_east champaran_845432,2025-09,11,12,0,22,279,37,60,23,301,97,13.08695652,4.217391304
bihar,east champaran,845432,bihar_east champaran_845432,2025-10,9,7,0,11,238,48,58,16,249,106,15.5625,6.625
bihar,east champaran,845432,bihar_east champaran_845432,2025-11,4,6,0,6,69,26,46,10,75,72,7.5,7.2
bihar,east champaran,845432,bihar_east champaran_845432,2025-12,5,7,0,0,0,27,54,12,0,81,0,6.75
bihar,east champaran,845433,bihar_east champaran_845433,2025-01,376,565,53,165,1902,2958,2894,994,2067,5852,2.079476861,5.887323944
bihar,east champaran,845433,bihar_east champaran_845433,2025-02,24,37,0,14,112,67,118,61,126,185,2.06557377,3.032786885
bihar,east champaran,845433,bihar_east champaran_845433,2025-03,13,21,2,32,273,69,97,36,305,166,8.472222222,4.611111111
bihar,east champaran,845433,bihar_east champaran_845433,2025-04,6,17,3,24,189,45,61,26,213,106,8.192307692,4.076923077
bihar,east champaran,845433,bihar_east champaran_845433,2025-05,8,29,1,14,224,19,26,38,238,45,6.263157895,1.184210526
bihar,east champaran,845433,bihar_east champaran_845433,2025-06,3,32,2,37,578,69,103,37,615,172,16.62162162,4.648648649
bihar,east champaran,845433,bihar_east champaran_845433,2025-07,4,18,1,15,193,45,89,23,208,134,9.043478261,5.826086957
bihar,east champaran,845433,bihar_east champaran_845433,2025-08,16,38,4,42,476,20,38,58,518,58,8.931034483,1
bihar,east champaran,845433,bihar_east champaran_845433,2025-09,9,23,0,24,316,104,142,32,340,246,10.625,7.6875
bihar,east champaran,845433,bihar_east champaran_845433,2025-10,18,17,1,37,474,50,71,36,511,121,14.19444444,3.361111111
bihar,east champaran,845433,bihar_east champaran_845433,2025-11,10,17,2,15,229,59,76,29,244,135,8.413793103,4.655172414
bihar,east champaran,845433,bihar_east champaran_845433,2025-12,14,37,1,25,323,48,76,52,348,124,6.692307692,2.384615385
bihar,east champaran,845434,bihar_east champaran_845434,2025-01,2,7,0,68,659,722,803,9,727,1525,72.7,152.5
bihar,east champaran,845434,bihar_east champaran_845434,2025-02,1,3,0,9,63,33,21,4,72,54,7.2,5.4
bihar,east champaran,845434,bihar_east champaran_845434,2025-03,2,6,0,8,62,13,19,8,70,32,7,3.2
bihar,east champaran,845434,bihar_east champaran_845434,2025-04,5,1,0,6,138,9,16,6,144,25,14.4,2.5
bihar,east champaran,845434,bihar_east champaran_845434,2025-05,5,2,0,9,95,6,13,7,104,19,10.4,1.9
bihar,east champaran,845434,bihar_east champaran_845434,2025-06,0,10,0,6,146,4,17,10,152,21,15.2,2.1
bihar,east champaran,845434,bihar_east champaran_845434,2025-07,1,5,0,0,32,12,13,6,32,25,3.2,2.5
bihar,east champaran,845434,bihar_east champaran_845434,2025-08,8,8,0,8,130,9,16,16,138,25,8.625,1.5625
bihar,east champaran,845434,bihar_east champaran_845434,2025-09,6,6,0,5,75,15,11,12,80,26,6.666666667,2.166666667
bihar,east champaran,845434,bihar_east champaran_845434,2025-10,2,5,0,4,72,12,11,7,76,23,7.6,2.3
bihar,east champaran,845434,bihar_east champaran_845434,2025-11,4,6,0,3,58,9,15,10,61,24,6.1,2.4
bihar,east champaran,845434,bihar_east champaran_845434,2025-12,2,5,0,4,66,10,12,7,70,22,7,2.2
bihar,east champaran,845435,bihar_east champaran_845435,2025-01,2,12,0,101,1245,1255,1499,14,1346,2754,96.14285714,196.7142857
bihar,east champaran,845435,bihar_east champaran_845435,2025-02,3,4,0,14,188,31,40,7,202,71,20.2,7.1
bihar,east champaran,845435,bihar_east champaran_845435,2025-03,7,19,0,8,128,32,58,26,136,90,5.230769231,3.461538462
bihar,east champaran,845435,bihar_east champaran_845435,2025-04,0,6,1,5,109,21,47,7,114,68,11.4,6.8
bihar,east champaran,845435,bihar_east champaran_845435,2025-05,6,7,0,11,245,15,22,13,256,37,19.69230769,2.846153846
bihar,east champaran,845435,bihar_east champaran_845435,2025-06,6,25,0,7,259,28,44,31,266,72,8.580645161,2.322580645
bihar,east champaran,845435,bihar_east champaran_845435,2025-07,2,9,0,7,136,10,19,11,143,29,13,2.636363636
bihar,east champaran,845435,bihar_east champaran_845435,2025-08,5,7,0,21,250,28,42,12,271,70,22.58333333,5.833333333
bihar,east champaran,845435,bihar_east champaran_845435,2025-09,8,9,0,14,201,42,83,17,215,125,12.64705882,7.352941176
bihar,east champaran,845435,bihar_east champaran_845435,2025-10,3,9,0,16,259,25,68,12,275,93,22.91666667,7.75
bihar,east champaran,845435,bihar_east champaran_845435,2025-11,4,5,0,6,67,20,44,9,73,64,7.3,6.4
bihar,east champaran,845435,bihar_east champaran_845435,2025-12,5,18,0,11,193,26,39,23,204,65,8.869565217,2.826086957
bihar,east champaran,845436,bihar_east champaran_845436,2025-01,2,5,0,69,1643,1149,1593,7,1712,2742,171.2,274.2
bihar,east champaran,845436,bihar_east champaran_845436,2025-02,1,1,0,8,130,29,49,2,138,78,13.8,7.8
bihar,east champaran,845436,bihar_east champaran_845436,2025-03,0,2,1,8,158,24,31,3,166,55,16.6,5.5
bihar,east champaran,845436,bihar_east champaran_845436,2025-04,0,3,0,7,187,24,24,3,194,48,19.4,4.8
bihar,east champaran,845436,bihar_east champaran_845436,2025-05,0,0,0,4,115,13,38,0,119,51,11.9,5.1
bihar,east champaran,845436,bihar_east champaran_845436,2025-06,2,2,0,1,29,23,48,4,30,71,3,7.1
bihar,east champaran,845436,bihar_east champaran_845436,2025-07,4,3,0,5,57,16,34,7,62,50,6.2,5
bihar,east champaran,845436,bihar_east champaran_845436,2025-08,0,4,0,7,211,14,35,4,218,49,21.8,4.9
bihar,east champaran,845436,bihar_east champaran_845436,2025-09,3,6,0,3,107,31,40,9,110,71,11,7.1
bihar,east champaran,845436,bihar_east champaran_845436,2025-10,1,1,1,9,155,14,42,3,164,56,16.4,5.6
bihar,east champaran,845436,bihar_east champaran_845436,2025-11,1,6,0,10,113,22,47,7,123,69,12.3,6.9
bihar,east champaran,845436,bihar_east champaran_845436,2025-12,3,2,0,6,178,15,26,5,184,41,18.4,4.1
bihar,east champaran,845437,bihar_east champaran_845437,2025-01,7,25,0,211,2973,3401,4021,32,3184,7422,99.5,231.9375
bihar,east champaran,845437,bihar_east champaran_845437,2025-02,10,27,0,41,424,45,77,37,465,122,12.56756757,3.297297297
bihar,east champaran,845437,bihar_east champaran_845437,2025-03,4,17,1,35,339,83,126,22,374,209,17,9.5
bihar,east champaran,845437,bihar_east champaran_845437,2025-04,16,18,0,32,541,63,105,34,573,168,16.85294118,4.941176471
bihar,east champaran,845437,bihar_east champaran_845437,2025-05,8,23,1,16,331,19,43,32,347,62,10.84375,1.9375
bihar,east champaran,845437,bihar_east champaran_845437,2025-06,14,36,2,20,328,61,123,52,348,184,6.692307692,3.538461538
bihar,east champaran,845437,bihar_east champaran_845437,2025-07,2,20,0,9,53,45,52,22,62,97,2.818181818,4.409090909
bihar,east champaran,845437,bihar_east champaran_845437,2025-08,16,47,0,50,587,64,90,63,637,154,10.11111111,2.444444444
bihar,east champaran,845437,bihar_east champaran_845437,2025-09,9,35,1,15,242,77,127,45,257,204,5.711111111,4.533333333
bihar,east champaran,845437,bihar_east champaran_845437,2025-10,13,27,1,38,422,76,150,41,460,226,11.2195122,5.512195122
bihar,east champaran,845437,bihar_east champaran_845437,2025-11,4,13,1,21,382,63,115,18,403,178,22.38888889,9.888888889
bihar,east champaran,845437,bihar_east champaran_845437,2025-12,9,26,0,44,470,81,140,35,514,221,14.68571429,6.314285714
bihar,east champaran,845440,bihar_east champaran_845440,2025-01,4,4,1,54,679,1109,1080,9,733,2189,73.3,218.9
bihar,east champaran,845440,bihar_east champaran_845440,2025-02,5,17,2,8,55,10,14,24,63,24,2.625,1
bihar,east champaran,845440,bihar_east champaran_845440,2025-03,2,13,0,11,101,12,24,15,112,36,7.466666667,2.4
bihar,east champaran,845440,bihar_east champaran_845440,2025-04,1,7,0,10,209,16,12,8,219,28,21.9,2.8
bihar,east champaran,845440,bihar_east champaran_845440,2025-05,5,7,0,0,69,14,26,12,69,40,5.75,3.333333333
bihar,east champaran,845440,bihar_east champaran_845440,2025-06,7,4,0,3,26,16,32,11,29,48,2.636363636,4.363636364
bihar,east champaran,845440,bihar_east champaran_845440,2025-07,3,7,0,2,83,13,23,10,85,36,8.5,3.6
bihar,east champaran,845440,bihar_east champaran_845440,2025-08,5,19,0,22,207,13,28,24,229,41,9.541666667,1.708333333
bihar,east champaran,845440,bihar_east champaran_845440,2025-09,4,3,0,4,36,27,36,7,40,63,4,6.3
bihar,east champaran,845440,bihar_east champaran_845440,2025-10,4,7,0,7,167,20,35,11,174,55,15.81818182,5
bihar,east champaran,845440,bihar_east champaran_845440,2025-11,5,5,1,8,78,27,30,11,86,57,7.818181818,5.181818182
bihar,east champaran,845440,bihar_east champaran_845440,2025-12,5,9,1,6,82,10,25,15,88,35,5.866666667,2.333333333
bihar,east champaran,845456,bihar_east champaran_845456,2025-01,1,5,0,198,2285,1434,1393,6,2483,2827,248.3,282.7
bihar,east champaran,845456,bihar_east champaran_845456,2025-02,9,4,0,12,266,77,84,13,278,161,21.38461538,12.38461538
bihar,east champaran,845456,bihar_east champaran_845456,2025-03,5,10,1,27,246,47,62,16,273,109,17.0625,6.8125
bihar,east champaran,845456,bihar_east champaran_845456,2025-04,2,1,0,15,241,31,46,3,256,77,25.6,7.7
bihar,east champaran,845456,bihar_east champaran_845456,2025-05,10,13,1,19,219,28,37,24,238,65,9.916666667,2.708333333
bihar,east champaran,845456,bihar_east champaran_845456,2025-06,10,12,0,21,162,65,90,22,183,155,8.318181818,7.045454545
bihar,east champaran,845456,bihar_east champaran_845456,2025-07,4,9,0,13,133,24,31,13,146,55,11.23076923,4.230769231
bihar,east champaran,845456,bihar_east champaran_845456,2025-08,8,10,0,21,296,21,31,18,317,52,17.61111111,2.888888889
bihar,east champaran,845456,bihar_east champaran_845456,2025-09,7,16,0,16,209,46,57,23,225,103,9.782608696,4.47826087
bihar,east champaran,845456,bihar_east champaran_845456,2025-10,9,15,0,30,319,72,106,24,349,178,14.54166667,7.416666667
bihar,east champaran,845456,bihar_east champaran_845456,2025-11,3,8,0,3,113,39,61,11,116,100,10.54545455,9.090909091
bihar,east champaran,845456,bihar_east champaran_845456,2025-12,2,9,0,6,157,23,31,11,163,54,14.81818182,4.909090909
bihar,east champaran,845457,bihar_east champaran_845457,2025-01,3,8,0,12,149,1077,1331,11,161,2408,14.63636364,218.9090909
bihar,east champaran,845457,bihar_east champaran_845457,2025-02,6,13,0,10,117,21,41,19,127,62,6.684210526,3.263157895
bihar,east champaran,845457,bihar_east champaran_845457,2025-03,3,4,0,6,73,32,33,7,79,65,7.9,6.5
bihar,east champaran,845457,bihar_east champaran_845457,2025-04,1,4,0,6,85,16,20,5,91,36,9.1,3.6
bihar,east champaran,845457,bihar_east champaran_845457,2025-05,2,5,0,6,58,18,22,7,64,40,6.4,4
bihar,east champaran,845457,bihar_east champaran_845457,2025-06,1,1,0,20,212,21,35,2,232,56,23.2,5.6
bihar,east champaran,845457,bihar_east champaran_845457,2025-07,1,4,0,2,57,14,34,5,59,48,5.9,4.8
bihar,east champaran,845457,bihar_east champaran_845457,2025-08,4,8,0,9,152,19,39,12,161,58,13.41666667,4.833333333
bihar,east champaran,845457,bihar_east champaran_845457,2025-09,2,4,0,11,162,21,64,6,173,85,17.3,8.5
bihar,east champaran,845457,bihar_east champaran_845457,2025-10,6,5,0,9,103,30,40,11,112,70,10.18181818,6.363636364
bihar,east champaran,845457,bihar_east champaran_845457,2025-11,1,6,0,5,83,21,40,7,88,61,8.8,6.1
bihar,east champaran,845457,bihar_east champaran_845457,2025-12,11,5,0,2,146,22,32,16,148,54,9.25,3.375
bihar,east champaran,845458,bihar_east champaran_845458,2025-01,0,2,0,122,1954,1393,1832,2,2076,3225,207.6,322.5
bihar,east champaran,845458,bihar_east champaran_845458,2025-02,3,7,1,14,165,43,65,11,179,108,16.27272727,9.818181818
bihar,east champaran,845458,bihar_east champaran_845458,2025-03,2,4,0,11,169,28,47,6,180,75,18,7.5
bihar,east champaran,845458,bihar_east champaran_845458,2025-04,2,5,0,13,142,25,46,7,155,71,15.5,7.1
bihar,east champaran,845458,bihar_east champaran_845458,2025-05,0,8,0,5,115,1,10,8,120,11,12,1.1
bihar,east champaran,845458,bihar_east champaran_845458,2025-06,2,5,0,14,143,22,65,7,157,87,15.7,8.7
bihar,east champaran,845458,bihar_east champaran_845458,2025-07,2,0,0,7,90,4,11,2,97,15,9.7,1.5
bihar,east champaran,845458,bihar_east champaran_845458,2025-08,3,7,0,14,167,23,37,10,181,60,18.1,6
bihar,east champaran,845458,bihar_east champaran_845458,2025-09,4,6,0,7,187,37,55,10,194,92,19.4,9.2
bihar,east champaran,845458,bihar_east champaran_845458,2025-10,3,8,0,10,129,24,33,11,139,57,12.63636364,5.181818182
bihar,east champaran,845458,bihar_east champaran_845458,2025-11,0,6,0,5,132,22,35,6,137,57,13.7,5.7
bihar,east champaran,845458,bihar_east champaran_845458,2025-12,1,3,0,8,161,22,51,4,169,73,16.9,7.3
bihar,east champaran,855456,bihar_east champaran_855456,2025-01,0,0,0,0,6,2,6,0,6,8,0.6,0.8
bihar,east champaran,855456,bihar_east champaran_855456,2025-02,0,1,0,0,11,0,3,1,11,3,1.1,0.3
bihar,east champaran,855456,bihar_east champaran_855456,2025-03,0,0,0,0,19,1,5,0,19,6,1.9,0.6
bihar,east champaran,855456,bihar_east champaran_855456,2025-04,0,0,0,0,21,0,4,0,21,4,2.1,0.4
bihar,east champaran,855456,bihar_east champaran_855456,2025-05,0,0,0,0,8,0,3,0,8,3,0.8,0.3
bihar,east champaran,855456,bihar_east champaran_855456,2025-06,1,1,0,1,7,0,2,2,8,2,0.8,0.2
bihar,east champaran,855456,bihar_east champaran_855456,2025-07,0,0,0,0,0,0,2,0,0,2,0,0.2
bihar,east champaran,855456,bihar_east champaran_855456,2025-08,0,0,0,0,10,1,2,0,10,3,1,0.3
bihar,east champaran,855456,bihar_east champaran_855456,2025-09,0,0,0,0,15,0,1,0,15,1,1.5,0.1
bihar,east champaran,855456,bihar_east champaran_855456,2025-10,0,0,0,0,2,4,5,0,2,9,0.2,0.9
bihar,east champaran,855456,bihar_east champaran_855456,2025-11,0,1,0,0,9,0,5,1,9,5,0.9,0.5
bihar,east champaran,855456,bihar_east champaran_855456,2025-12,0,0,0,0,4,0,6,0,4,6,0.4,0.6
bihar,gaya,803116,bihar_gaya_803116,2025-01,0,5,0,16,235,238,287,5,251,525,25.1,52.5
bihar,gaya,803116,bihar_gaya_803116,2025-02,0,0,0,10,42,8,9,0,52,17,5.2,1.7
bihar,gaya,803116,bihar_gaya_803116,2025-03,0,2,0,2,20,7,10,2,22,17,2.2,1.7
bihar,gaya,803116,bihar_gaya_803116,2025-04,1,5,0,1,25,3,9,6,26,12,2.6,1.2
bihar,gaya,803116,bihar_gaya_803116,2025-05,2,5,0,7,32,0,1,7,39,1,3.9,0.1
bihar,gaya,803116,bihar_gaya_803116,2025-06,0,0,0,1,12,8,6,0,13,14,1.3,1.4
bihar,gaya,803116,bihar_gaya_803116,2025-07,0,0,0,0,16,6,4,0,16,10,1.6,1
bihar,gaya,803116,bihar_gaya_803116,2025-08,1,6,1,1,21,3,3,8,22,6,2.2,0.6
bihar,gaya,803116,bihar_gaya_803116,2025-09,0,2,0,0,6,6,10,2,6,16,0.6,1.6
bihar,gaya,803116,bihar_gaya_803116,2025-10,0,5,0,8,38,2,4,5,46,6,4.6,0.6
bihar,gaya,803116,bihar_gaya_803116,2025-11,0,4,0,3,21,2,8,4,24,10,2.4,1
bihar,gaya,803116,bihar_gaya_803116,2025-12,0,4,0,0,10,8,10,4,10,18,1,1.8
bihar,gaya,804403,bihar_gaya_804403,2025-01,1,16,0,164,1322,1046,1546,17,1486,2592,87.41176471,152.4705882
bihar,gaya,804403,bihar_gaya_804403,2025-02,1,12,0,32,184,28,58,13,216,86,16.61538462,6.615384615
bihar,gaya,804403,bihar_gaya_804403,2025-03,0,10,0,13,94,36,54,10,107,90,10.7,9
bihar,gaya,804403,bihar_gaya_804403,2025-04,0,7,0,25,124,29,42,7,149,71,14.9,7.1
bihar,gaya,804403,bihar_gaya_804403,2025-05,3,10,0,12,118,13,18,13,130,31,10,2.384615385
bihar,gaya,804403,bihar_gaya_804403,2025-06,4,15,1,29,220,35,50,20,249,85,12.45,4.25
bihar,gaya,804403,bihar_gaya_804403,2025-07,0,8,0,14,44,36,42,8,58,78,5.8,7.8
bihar,gaya,804403,bihar_gaya_804403,2025-08,2,9,0,31,167,12,21,11,198,33,18,3
bihar,gaya,804403,bihar_gaya_804403,2025-09,0,8,0,16,134,22,44,8,150,66,15,6.6
bihar,gaya,804403,bihar_gaya_804403,2025-10,3,13,0,12,205,18,26,16,217,44,13.5625,2.75
bihar,gaya,804403,bihar_gaya_804403,2025-11,0,8,0,14,174,28,41,8,188,69,18.8,6.9
bihar,gaya,804403,bihar_gaya_804403,2025-12,4,12,0,41,206,34,29,16,247,63,15.4375,3.9375
bihar,gaya,804404,bihar_gaya_804404,2025-01,3,5,0,98,864,993,1277,8,962,2270,96.2,227
bihar,gaya,804404,bihar_gaya_804404,2025-02,1,13,0,18,99,25,24,14,117,49,8.357142857,3.5
bihar,gaya,804404,bihar_gaya_804404,2025-03,0,5,0,13,96,12,32,5,109,44,10.9,4.4
bihar,gaya,804404,bihar_gaya_804404,2025-04,0,5,0,17,119,10,14,5,136,24,13.6,2.4
bihar,gaya,804404,bihar_gaya_804404,2025-05,3,10,0,8,109,12,15,13,117,27,9,2.076923077
bihar,gaya,804404,bihar_gaya_804404,2025-06,3,13,0,22,262,17,26,16,284,43,17.75,2.6875
bihar,gaya,804404,bihar_gaya_804404,2025-07,2,17,0,8,61,24,18,19,69,42,3.631578947,2.210526316
bihar,gaya,804404,bihar_gaya_804404,2025-08,3,14,0,22,276,18,29,17,298,47,17.52941176,2.764705882
bihar,gaya,804404,bihar_gaya_804404,2025-09,3,6,0,20,156,30,32,9,176,62,17.6,6.2
bihar,gaya,804404,bihar_gaya_804404,2025-10,2,17,0,6,147,20,19,19,153,39,8.052631579,2.052631579
bihar,gaya,804404,bihar_gaya_804404,2025-11,0,16,0,12,161,23,35,16,173,58,10.8125,3.625
bihar,gaya,804404,bihar_gaya_804404,2025-12,1,11,0,13,141,15,22,12,154,37,12.83333333,3.083333333
bihar,gaya,804407,bihar_gaya_804407,2025-01,0,2,0,31,216,243,418,2,247,661,24.7,66.1
bihar,gaya,804407,bihar_gaya_804407,2025-02,2,7,0,2,35,6,6,9,37,12,3.7,1.2
bihar,gaya,804407,bihar_gaya_804407,2025-03,1,1,0,1,32,8,6,2,33,14,3.3,1.4
bihar,gaya,804407,bihar_gaya_804407,2025-04,0,0,0,4,19,2,6,0,23,8,2.3,0.8
bihar,gaya,804407,bihar_gaya_804407,2025-05,0,4,0,7,11,1,6,4,18,7,1.8,0.7
bihar,gaya,804407,bihar_gaya_804407,2025-06,1,3,1,2,64,5,8,5,66,13,6.6,1.3
bihar,gaya,804407,bihar_gaya_804407,2025-07,0,1,1,1,11,4,7,2,12,11,1.2,1.1
bihar,gaya,804407,bihar_gaya_804407,2025-08,0,1,0,4,21,1,6,1,25,7,2.5,0.7
bihar,gaya,804407,bihar_gaya_804407,2025-09,3,1,0,3,38,2,6,4,41,8,4.1,0.8
bihar,gaya,804407,bihar_gaya_804407,2025-10,0,0,0,7,40,9,10,0,47,19,4.7,1.9
bihar,gaya,804407,bihar_gaya_804407,2025-11,1,1,0,5,17,5,6,2,22,11,2.2,1.1
bihar,gaya,804407,bihar_gaya_804407,2025-12,1,5,0,1,4,5,6,6,5,11,0.5,1.1
bihar,gaya,804421,bihar_gaya_804421,2025-02,0,0,0,0,0,0,1,0,0,1,0,0.1
bihar,gaya,804421,bihar_gaya_804421,2025-04,0,0,0,0,1,0,0,0,1,0,0.1,0
bihar,gaya,804421,bihar_gaya_804421,2025-08,0,0,0,0,0,1,0,0,0,1,0,0.1
bihar,gaya,804421,bihar_gaya_804421,2025-11,0,0,0,0,1,0,0,0,1,0,0.1,0
bihar,gaya,804422,bihar_gaya_804422,2025-11,0,0,0,0,0,0,1,0,0,1,0,0.1
bihar,gaya,804424,bihar_gaya_804424,2025-01,0,2,0,5,59,233,293,2,64,526,6.4,52.6
bihar,gaya,804424,bihar_gaya_804424,2025-02,1,5,0,0,13,6,9,6,13,15,1.3,1.5
bihar,gaya,804424,bihar_gaya_804424,2025-03,0,2,0,1,21,6,26,2,22,32,2.2,3.2
bihar,gaya,804424,bihar_gaya_804424,2025-04,1,1,0,6,25,3,8,2,31,11,3.1,1.1
bihar,gaya,804424,bihar_gaya_804424,2025-05,0,1,0,10,44,3,10,1,54,13,5.4,1.3
bihar,gaya,804424,bihar_gaya_804424,2025-06,2,2,0,1,5,6,13,4,6,19,0.6,1.9
bihar,gaya,804424,bihar_gaya_804424,2025-07,1,0,0,2,18,5,5,1,20,10,2,1
bihar,gaya,804424,bihar_gaya_804424,2025-08,2,0,0,6,98,2,6,2,104,8,10.4,0.8
bihar,gaya,804424,bihar_gaya_804424,2025-09,0,0,0,2,61,11,11,0,63,22,6.3,2.2
bihar,gaya,804424,bihar_gaya_804424,2025-10,1,1,0,2,31,8,7,2,33,15,3.3,1.5
bihar,gaya,804424,bihar_gaya_804424,2025-11,0,0,0,4,57,1,16,0,61,17,6.1,1.7
bihar,gaya,804424,bihar_gaya_804424,2025-12,0,1,0,4,16,8,19,1,20,27,2,2.7
bihar,gaya,804435,bihar_gaya_804435,2025-03,0,0,0,0,2,0,0,0,2,0,0.2,0
bihar,gaya,804435,bihar_gaya_804435,2025-08,0,0,0,0,2,0,0,0,2,0,0.2,0
bihar,gaya,804435,bihar_gaya_804435,2025-09,0,0,0,0,1,0,0,0,1,0,0.1,0
bihar,gaya,804435,bihar_gaya_804435,2025-11,0,0,0,0,1,0,1,0,1,1,0.1,0.1
bihar,gaya,804435,bihar_gaya_804435,2025-12,0,0,0,0,2,0,0,0,2,0,0.2,0
bihar,gaya,805109,bihar_gaya_805109,2025-01,0,0,0,78,620,403,496,0,698,899,69.8,89.9
bihar,gaya,805109,bihar_gaya_805109,2025-02,3,5,0,5,40,8,6,8,45,14,4.5,1.4
bihar,gaya,805109,bihar_gaya_805109,2025-03,0,4,0,4,18,8,4,4,22,12,2.2,1.2
bihar,gaya,805109,bihar_gaya_805109,2025-04,0,0,0,2,45,2,6,0,47,8,4.7,0.8
bihar,gaya,805109,bihar_gaya_805109,2025-05,2,10,0,2,28,7,6,12,30,13,2.5,1.083333333
bihar,gaya,805109,bihar_gaya_805109,2025-06,0,7,0,6,46,9,11,7,52,20,5.2,2
bihar,gaya,805109,bihar_gaya_805109,2025-07,0,1,0,6,46,2,2,1,52,4,5.2,0.4
bihar,gaya,805109,bihar_gaya_805109,2025-08,2,3,0,1,21,3,6,5,22,9,2.2,0.9
bihar,gaya,805109,bihar_gaya_805109,2025-09,1,3,0,2,18,3,6,4,20,9,2,0.9
